Sample Number (10000 samples per second),HR (mV)
2135,648.0
2136,648.0
2137,648.0
2138,648.0
2139,648.0
2140,648.0
2141,648.0
2142,648.0
2143,648.0
2144,648.0
2145,648.0
2146,648.0
2147,648.0
2148,648.0
2149,648.0
2150,648.0
2151,648.0
2152,648.0
2153,648.0
2154,648.0
2155,648.0
2156,648.0
2157,648.0
2158,648.0
2159,648.0
2160,648.0
2161,648.0
2162,648.0
2163,648.0
2164,648.0
2165,648.0
2166,648.0
2167,648.0
2168,648.0
2169,648.0
2170,648.0
2171,648.0
2172,648.0
2173,648.0
2174,648.0
2175,648.0
2176,648.0
2177,648.0
2178,648.0
2179,648.0
2180,648.0
2181,648.0
2182,648.0
2183,648.0
2184,648.0
2185,648.0
2186,648.0
2187,648.0
2188,648.0
2189,648.0
2190,648.0
2191,648.0
2192,648.0
2193,648.0
2194,648.0
2195,648.0
2196,648.0
2197,648.0
2198,648.0
2199,648.0
2200,648.0
2201,648.0
2202,648.0
2203,648.0
2204,648.0
2205,648.0
2206,648.0
2207,648.0
2208,648.0
2209,648.0
2210,648.0
2211,648.0
2212,648.0
2213,648.0
2214,648.0
2215,648.0
2216,648.0
2217,648.0
2218,648.0
2219,648.0
2220,648.0
2221,648.0
2222,648.0
2223,648.0
2224,648.0
2225,648.0
2226,648.0
2227,648.0
2228,648.0
2229,648.0
2230,648.0
2231,648.0
2232,648.0
2233,648.0
2234,648.0
2235,648.0
2236,648.0
2237,648.0
2238,648.0
2239,648.0
2240,648.0
2241,648.0
2242,648.0
2243,648.0
2244,648.0
2245,648.0
2246,648.0
2247,648.0
2248,648.0
2249,648.0
2250,648.0
2251,648.0
2252,648.0
2253,648.0
2254,648.0
2255,648.0
2256,648.0
2257,648.0
2258,648.0
2259,648.0
2260,648.0
2261,648.0
2262,648.0
2263,648.0
2264,648.0
2265,648.0
2266,648.0
2267,648.0
2268,648.0
2269,648.0
2270,648.0
2271,648.0
2272,648.0
2273,648.0
2274,648.0
2275,648.0
2276,648.0
2277,648.0
2278,648.0
2279,648.0
2280,648.0
2281,648.0
2282,648.0
2283,648.0
2284,648.0
2285,648.0
2286,648.0
2287,648.0
2288,648.0
2289,648.0
2290,648.0
2291,648.0
2292,648.0
2293,648.0
2294,648.0
2295,648.0
2296,648.0
2297,648.0
2298,648.0
2299,648.0
2300,648.0
2301,648.0
2302,648.0
2303,648.0
2304,648.0
2305,648.0
2306,648.0
2307,648.0
2308,648.0
2309,648.0
2310,648.0
2311,648.0
2312,648.0
2313,648.0
2314,648.0
2315,648.0
2316,648.0
2317,648.0
2318,648.0
2319,648.0
2320,648.0
2321,648.0
2322,648.0
2323,648.0
2324,648.0
2325,648.0
2326,648.0
2327,648.0
2328,648.0
2329,648.0
2330,648.0
2331,648.0
2332,648.0
2333,648.0
2334,648.0
2335,648.0
2336,648.0
2337,648.0
2338,648.0
2339,648.0
2340,648.0
2341,648.0
2342,648.0
2343,648.0
2344,647.0
2345,648.0
2346,648.0
2347,648.0
2348,648.0
2349,648.0
2350,646.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,648.0
2361,648.0
2362,648.0
2363,648.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,648.0
2376,648.0
2377,648.0
2378,648.0
2379,648.0
2380,648.0
2381,648.0
2382,648.0
2383,648.0
2384,648.0
2385,648.0
2386,648.0
2387,648.0
2388,648.0
2389,648.0
2390,648.0
2391,648.0
2392,648.0
2393,648.0
2394,648.0
2395,648.0
2396,648.0
2397,648.0
2398,648.0
2399,648.0
2400,648.0
2401,648.0
2402,648.0
2403,648.0
2404,648.0
2405,648.0
2406,648.0
2407,648.0
2408,648.0
2409,648.0
2410,648.0
2411,648.0
2412,648.0
2413,648.0
2414,648.0
2415,648.0
2416,648.0
2417,648.0
2418,648.0
2419,648.0
2420,648.0
2421,648.0
2422,648.0
2423,648.0
2424,648.0
2425,648.0
2426,648.0
2427,648.0
2428,648.0
2429,648.0
2430,648.0
2431,648.0
2432,648.0
2433,648.0
2434,648.0
2435,648.0
2436,648.0
2437,648.0
2438,648.0
2439,648.0
2440,648.0
2441,648.0
2442,648.0
2443,648.0
2444,648.0
2445,648.0
2446,648.0
2447,648.0
2448,648.0
2449,648.0
2450,648.0
2451,648.0
2452,648.0
2453,648.0
2454,648.0
2455,648.0
2456,648.0
2457,648.0
2458,648.0
2459,648.0
2460,648.0
2461,648.0
2462,648.0
2463,648.0
2464,648.0
2465,648.0
2466,648.0
2467,648.0
2468,648.0
2469,648.0
2470,648.0
2471,648.0
2472,648.0
2473,648.0
2474,648.0
2475,648.0
2476,648.0
2477,648.0
2478,648.0
2479,648.0
2480,648.0
2481,648.0
2482,648.0
2483,648.0
2484,648.0
2485,648.0
2486,648.0
2487,648.0
2488,648.0
2489,648.0
2490,648.0
2491,648.0
2492,648.0
2493,648.0
2494,648.0
2495,648.0
2496,648.0
2497,648.0
2498,648.0
2499,648.0
2500,648.0
2501,648.0
2502,648.0
2503,648.0
2504,648.0
2505,648.0
2506,648.0
2507,648.0
2508,648.0
2509,648.0
2510,648.0
2511,648.0
2512,648.0
2513,648.0
2514,648.0
2515,648.0
2516,648.0
2517,648.0
2518,648.0
2519,648.0
2520,648.0
2521,648.0
2522,648.0
2523,648.0
2524,648.0
2525,648.0
2526,648.0
2527,648.0
2528,648.0
2529,648.0
2530,648.0
2531,648.0
2532,648.0
2533,648.0
2534,648.0
2535,648.0
2536,648.0
2537,648.0
2538,648.0
2539,648.0
2540,648.0
2541,648.0
2542,648.0
2543,648.0
2544,648.0
2545,648.0
2546,648.0
2547,648.0
2548,648.0
2549,648.0
2550,648.0
2551,648.0
2552,647.0
2553,647.0
2554,647.0
2555,648.0
2556,648.0
2557,648.0
2558,648.0
2559,648.0
2560,648.0
2561,648.0
2562,648.0
2563,648.0
2564,648.0
2565,648.0
2566,648.0
2567,648.0
2568,648.0
2569,648.0
2570,648.0
2571,648.0
2572,648.0
2573,648.0
2574,648.0
2575,648.0
2576,648.0
2577,648.0
2578,648.0
2579,648.0
2580,648.0
2581,648.0
2582,648.0
2583,648.0
2584,648.0
2585,648.0
2586,648.0
2587,648.0
2588,648.0
2589,648.0
2590,648.0
2591,648.0
2592,648.0
2593,648.0
2594,648.0
2595,648.0
2596,648.0
2597,648.0
2598,648.0
2599,648.0
2600,648.0
2601,648.0
2602,648.0
2603,648.0
2604,648.0
2605,648.0
2606,648.0
2607,648.0
2608,648.0
2609,648.0
2610,648.0
2611,648.0
2612,648.0
2613,648.0
2614,648.0
2615,648.0
2616,648.0
2617,648.0
2618,648.0
2619,648.0
2620,648.0
2621,648.0
2622,648.0
2623,648.0
2624,648.0
2625,648.0
2626,648.0
2627,648.0
2628,648.0
2629,648.0
2630,648.0
2631,648.0
2632,648.0
2633,648.0
2634,648.0
2635,648.0
2636,648.0
2637,648.0
2638,648.0
2639,648.0
2640,648.0
2641,648.0
2642,648.0
2643,648.0
2644,648.0
2645,648.0
2646,648.0
2647,648.0
2648,648.0
2649,648.0
2650,0.0
2651,0.0
2652,0.0
2653,0.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.0
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,648.0
2667,648.0
2668,648.0
2669,648.0
2670,648.0
2671,648.0
2672,648.0
2673,648.0
2674,648.0
2675,648.0
2676,648.0
2677,648.0
2678,648.0
2679,648.0
2680,648.0
2681,0.0
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,0.0
2696,0.0
2697,0.0
2698,0.0
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,0.0
2704,0.0
2705,0.0
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,0.0
2719,0.0
2720,0.0
2721,0.0
2722,0.0
2723,0.0
2724,0.0
2725,0.0
2726,647.0
2727,648.0
2728,648.0
2729,648.0
2730,647.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,648.0
2736,648.0
2737,648.0
2738,648.0
2739,0.0
2740,646.0
2741,0.0
2742,0.0
2743,0.0
2744,648.0
2745,648.0
2746,0.0
2747,0.0
2748,648.0
2749,0.0
2750,0.0
2751,648.0
2752,648.0
2753,0.0
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,647.0
2760,0.0
2761,0.0
2762,648.0
2763,648.0
2764,648.0
2765,0.0
2766,647.0
2767,648.0
2768,648.0
2769,0.0
2770,0.0
2771,0.0
2772,0.0
2773,0.0
2774,0.0
2775,648.0
2776,648.0
2777,648.0
2778,0.0
2779,0.0
2780,0.0
2781,647.0
2782,648.0
2783,648.0
2784,648.0
2785,648.0
2786,648.0
2787,648.0
2788,648.0
2789,648.0
2790,648.0
2791,648.0
2792,648.0
2793,648.0
2794,648.0
2795,648.0
2796,648.0
2797,648.0
2798,648.0
2799,648.0
2800,648.0
2801,648.0
2802,648.0
2803,648.0
2804,648.0
2805,648.0
2806,648.0
2807,648.0
2808,647.0
2809,0.0
2810,648.0
2811,648.0
2812,0.0
2813,0.0
2814,648.0
2815,648.0
2816,0.0
2817,0.0
2818,0.0
2819,0.0
2820,0.0
2821,0.0
2822,0.0
2823,647.0
2824,648.0
2825,648.0
2826,648.0
2827,648.0
2828,648.0
2829,648.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.0
2839,0.0
2840,0.0
2841,645.0
2842,645.0
2843,646.0
2844,647.0
2845,647.0
2846,648.0
2847,648.0
2848,648.0
2849,648.0
2850,648.0
2851,648.0
2852,648.0
2853,648.0
2854,648.0
2855,648.0
2856,648.0
2857,648.0
2858,648.0
2859,648.0
2860,648.0
2861,648.0
2862,648.0
2863,648.0
2864,648.0
2865,648.0
2866,648.0
2867,648.0
2868,648.0
2869,648.0
2870,648.0
2871,648.0
2872,648.0
2873,648.0
2874,648.0
2875,648.0
2876,648.0
2877,648.0
2878,648.0
2879,648.0
2880,648.0
2881,648.0
2882,648.0
2883,648.0
2884,648.0
2885,648.0
2886,648.0
2887,648.0
2888,648.0
2889,648.0
2890,648.0
2891,648.0
2892,648.0
2893,648.0
2894,648.0
2895,648.0
2896,648.0
2897,648.0
2898,648.0
2899,648.0
2900,648.0
2901,647.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,0.0
2911,0.0
2912,0.0
2913,0.0
2914,648.0
2915,648.0
2916,648.0
2917,648.0
2918,648.0
2919,0.0
2920,0.0
2921,0.0
2922,648.0
2923,648.0
2924,648.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,648.0
2930,648.0
2931,647.0
2932,0.0
2933,647.0
2934,648.0
2935,648.0
2936,648.0
2937,648.0
2938,648.0
2939,648.0
2940,648.0
2941,648.0
2942,0.0
2943,648.0
2944,648.0
2945,648.0
2946,0.0
2947,648.0
2948,648.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,648.0
2956,648.0
2957,0.0
2958,648.0
2959,648.0
2960,648.0
2961,648.0
2962,648.0
2963,0.0
2964,0.0
2965,646.0
2966,0.0
2967,0.0
2968,0.0
2969,0.0
2970,648.0
2971,648.0
2972,0.0
2973,0.0
2974,0.0
2975,648.0
2976,648.0
2977,648.0
2978,648.0
2979,0.0
2980,0.0
2981,647.0
2982,648.0
2983,648.0
2984,648.0
2985,648.0
2986,0.0
2987,0.0
2988,0.0
2989,0.0
2990,0.0
2991,0.0
2992,0.0
2993,0.0
2994,0.0
2995,0.0
2996,0.0
2997,646.0
2998,648.0
2999,648.0
3000,647.0
3001,61.0
3002,646.0
3003,647.0
3004,648.0
3005,648.0
3006,648.0
3007,648.0
3008,648.0
3009,648.0
3010,648.0
3011,648.0
3012,648.0
3013,648.0
3014,648.0
3015,648.0
3016,648.0
3017,648.0
3018,648.0
3019,648.0
3020,648.0
3021,648.0
3022,648.0
3023,648.0
3024,648.0
3025,648.0
3026,646.0
3027,648.0
3028,648.0
3029,647.0
3030,0.0
3031,647.0
3032,648.0
3033,648.0
3034,648.0
3035,0.0
3036,646.0
3037,648.0
3038,648.0
3039,0.0
3040,0.0
3041,648.0
3042,648.0
3043,648.0
3044,648.0
3045,0.0
3046,648.0
3047,648.0
3048,0.0
3049,0.0
3050,646.0
3051,648.0
3052,0.0
3053,0.0
3054,0.0
3055,0.0
3056,0.0
3057,0.0
3058,0.0
3059,0.0
3060,645.0
3061,587.0
3062,645.0
3063,646.0
3064,647.0
3065,647.0
3066,648.0
3067,648.0
3068,648.0
3069,648.0
3070,648.0
3071,648.0
3072,648.0
3073,648.0
3074,648.0
3075,648.0
3076,648.0
3077,648.0
3078,648.0
3079,648.0
3080,648.0
3081,648.0
3082,648.0
3083,648.0
3084,648.0
3085,648.0
3086,648.0
3087,648.0
3088,648.0
3089,648.0
3090,648.0
3091,648.0
3092,648.0
3093,648.0
3094,648.0
3095,648.0
3096,648.0
3097,648.0
3098,648.0
3099,648.0
3100,648.0
3101,648.0
3102,648.0
3103,648.0
3104,648.0
3105,648.0
3106,648.0
3107,647.0
3108,648.0
3109,648.0
3110,0.0
3111,0.0
3112,0.0
3113,0.0
3114,0.0
3115,646.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,646.0
3126,648.0
3127,648.0
3128,648.0
3129,648.0
3130,646.0
3131,0.0
3132,647.0
3133,0.0
3134,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.0
3139,647.0
3140,648.0
3141,648.0
3142,648.0
3143,648.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,645.0
3151,645.0
3152,646.0
3153,647.0
3154,647.0
3155,648.0
3156,648.0
3157,648.0
3158,648.0
3159,648.0
3160,648.0
3161,648.0
3162,648.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,647.0
3169,646.0
3170,646.0
3171,648.0
3172,648.0
3173,0.0
3174,0.0
3175,648.0
3176,648.0
3177,0.0
3178,0.0
3179,648.0
3180,648.0
3181,648.0
3182,0.0
3183,0.0
3184,0.0
3185,646.0
3186,648.0
3187,648.0
3188,648.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,62.0
3195,645.0
3196,632.0
3197,646.0
3198,647.0
3199,647.0
3200,648.0
3201,648.0
3202,648.0
3203,648.0
3204,648.0
3205,648.0
3206,648.0
3207,648.0
3208,648.0
3209,648.0
3210,648.0
3211,648.0
3212,648.0
3213,648.0
3214,648.0
3215,648.0
3216,648.0
3217,648.0
3218,648.0
3219,648.0
3220,648.0
3221,648.0
3222,648.0
3223,648.0
3224,648.0
3225,648.0
3226,648.0
3227,648.0
3228,648.0
3229,648.0
3230,648.0
3231,648.0
3232,648.0
3233,648.0
3234,648.0
3235,648.0
3236,648.0
3237,648.0
3238,648.0
3239,648.0
3240,648.0
3241,648.0
3242,648.0
3243,648.0
3244,648.0
3245,648.0
3246,648.0
3247,648.0
3248,648.0
3249,648.0
3250,648.0
3251,648.0
3252,648.0
3253,648.0
3254,648.0
3255,648.0
3256,648.0
3257,648.0
3258,648.0
3259,648.0
3260,648.0
3261,648.0
3262,648.0
3263,648.0
3264,648.0
3265,648.0
3266,648.0
3267,648.0
3268,648.0
3269,648.0
3270,648.0
3271,648.0
3272,648.0
3273,648.0
3274,648.0
3275,648.0
3276,648.0
3277,648.0
3278,648.0
3279,648.0
3280,648.0
3281,648.0
3282,648.0
3283,648.0
3284,648.0
3285,648.0
3286,648.0
3287,648.0
3288,648.0
3289,648.0
3290,648.0
3291,648.0
3292,648.0
3293,648.0
3294,648.0
3295,648.0
3296,648.0
3297,648.0
3298,429.0
3299,645.0
3300,645.0
3301,645.0
3302,647.0
3303,648.0
3304,648.0
3305,648.0
3306,648.0
3307,648.0
3308,648.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,0.0
3318,647.0
3319,648.0
3320,648.0
3321,648.0
3322,648.0
3323,648.0
3324,648.0
3325,648.0
3326,648.0
3327,648.0
3328,648.0
3329,647.0
3330,646.0
3331,646.0
3332,647.0
3333,648.0
3334,648.0
3335,648.0
3336,648.0
3337,648.0
3338,648.0
3339,648.0
3340,648.0
3341,0.0
3342,0.0
3343,0.0
3344,0.0
3345,647.0
3346,648.0
3347,648.0
3348,648.0
3349,648.0
3350,648.0
3351,648.0
3352,648.0
3353,648.0
3354,0.0
3355,0.0
3356,435.0
3357,647.0
3358,648.0
3359,648.0
3360,648.0
3361,648.0
3362,648.0
3363,648.0
3364,648.0
3365,648.0
3366,648.0
3367,648.0
3368,648.0
3369,648.0
3370,648.0
3371,648.0
3372,648.0
3373,648.0
3374,648.0
3375,648.0
3376,648.0
3377,648.0
3378,648.0
3379,648.0
3380,647.0
3381,648.0
3382,648.0
3383,648.0
3384,648.0
3385,648.0
3386,648.0
3387,648.0
3388,648.0
3389,648.0
3390,648.0
3391,648.0
3392,648.0
3393,648.0
3394,648.0
3395,648.0
3396,648.0
3397,648.0
3398,648.0
3399,648.0
3400,648.0
3401,648.0
3402,648.0
3403,648.0
3404,648.0
3405,648.0
3406,648.0
3407,648.0
3408,648.0
3409,648.0
3410,648.0
3411,648.0
3412,648.0
3413,648.0
3414,648.0
3415,648.0
3416,648.0
3417,648.0
3418,648.0
3419,648.0
3420,648.0
3421,648.0
3422,648.0
3423,648.0
3424,648.0
3425,648.0
3426,648.0
3427,648.0
3428,648.0
3429,648.0
3430,648.0
3431,648.0
3432,648.0
3433,648.0
3434,648.0
3435,648.0
3436,648.0
3437,648.0
3438,648.0
3439,648.0
3440,648.0
3441,648.0
3442,648.0
3443,648.0
3444,648.0
3445,648.0
3446,648.0
3447,648.0
3448,648.0
3449,648.0
3450,648.0
3451,648.0
3452,648.0
3453,648.0
3454,648.0
3455,648.0
3456,648.0
3457,648.0
3458,648.0
3459,648.0
3460,648.0
3461,648.0
3462,648.0
3463,648.0
3464,648.0
3465,648.0
3466,648.0
3467,648.0
3468,648.0
3469,648.0
3470,648.0
3471,648.0
3472,648.0
3473,648.0
3474,648.0
3475,648.0
3476,648.0
3477,648.0
3478,648.0
3479,648.0
3480,648.0
3481,648.0
3482,648.0
3483,648.0
3484,648.0
3485,648.0
3486,648.0
3487,648.0
3488,648.0
3489,648.0
3490,648.0
3491,648.0
3492,648.0
3493,648.0
3494,648.0
3495,648.0
3496,648.0
3497,648.0
3498,648.0
3499,648.0
3500,648.0
3501,648.0
3502,648.0
3503,648.0
3504,648.0
3505,648.0
3506,648.0
3507,648.0
3508,648.0
3509,648.0
3510,648.0
3511,648.0
3512,648.0
3513,648.0
3514,648.0
3515,648.0
3516,648.0
3517,648.0
3518,648.0
3519,648.0
3520,648.0
3521,648.0
3522,648.0
3523,648.0
3524,648.0
3525,648.0
3526,648.0
3527,648.0
3528,648.0
3529,648.0
3530,648.0
3531,648.0
3532,648.0
3533,648.0
3534,648.0
3535,0.0
3536,0.0
3537,0.0
3538,0.0
3539,0.0
3540,0.0
3541,0.0
3542,0.0
3543,0.0
3544,0.0
3545,0.0
3546,0.0
3547,646.0
3548,646.0
3549,646.0
3550,647.0
3551,648.0
3552,648.0
3553,648.0
3554,648.0
3555,648.0
3556,648.0
3557,648.0
3558,648.0
3559,648.0
3560,648.0
3561,648.0
3562,648.0
3563,648.0
3564,648.0
3565,648.0
3566,648.0
3567,647.0
3568,647.0
3569,647.0
3570,647.0
3571,647.0
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,647.0
3578,648.0
3579,648.0
3580,648.0
3581,648.0
3582,648.0
3583,648.0
3584,648.0
3585,648.0
3586,648.0
3587,648.0
3588,648.0
3589,648.0
3590,647.0
3591,647.0
3592,0.0
3593,0.0
3594,0.0
3595,0.0
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,647.0
3605,647.0
3606,648.0
3607,648.0
3608,648.0
3609,648.0
3610,648.0
3611,648.0
3612,648.0
3613,648.0
3614,648.0
3615,648.0
3616,648.0
3617,648.0
3618,648.0
3619,648.0
3620,648.0
3621,648.0
3622,648.0
3623,648.0
3624,648.0
3625,648.0
3626,648.0
3627,0.0
3628,0.0
3629,0.0
3630,0.0
3631,0.0
3632,0.0
3633,0.0
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,645.0
3640,646.0
3641,647.0
3642,647.0
3643,648.0
3644,648.0
3645,648.0
3646,648.0
3647,648.0
3648,648.0
3649,648.0
3650,648.0
3651,648.0
3652,648.0
3653,648.0
3654,648.0
3655,648.0
3656,648.0
3657,648.0
3658,648.0
3659,648.0
3660,648.0
3661,648.0
3662,648.0
3663,648.0
3664,648.0
3665,648.0
3666,648.0
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,0.0
3675,0.0
3676,0.0
3677,0.0
3678,0.0
3679,0.0
3680,0.0
3681,646.0
3682,647.0
3683,648.0
3684,648.0
3685,648.0
3686,648.0
3687,648.0
3688,648.0
3689,648.0
3690,648.0
3691,648.0
3692,648.0
3693,648.0
3694,648.0
3695,648.0
3696,648.0
3697,648.0
3698,648.0
3699,648.0
3700,648.0
3701,648.0
3702,648.0
3703,648.0
3704,648.0
3705,648.0
3706,648.0
3707,648.0
3708,647.0
3709,0.0
3710,0.0
3711,0.0
3712,0.0
3713,0.0
3714,0.0
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.0
3726,0.0
3727,0.0
3728,0.0
3729,0.0
3730,169.0
3731,0.0
3732,646.0
3733,646.0
3734,645.0
3735,645.0
3736,645.0
3737,646.0
3738,646.0
3739,647.0
3740,647.0
3741,647.0
3742,648.0
3743,648.0
3744,648.0
3745,648.0
3746,648.0
3747,648.0
3748,648.0
3749,648.0
3750,648.0
3751,648.0
3752,648.0
3753,648.0
3754,648.0
3755,648.0
3756,648.0
3757,648.0
3758,0.0
3759,0.0
3760,0.0
3761,0.0
3762,0.0
3763,0.0
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,114.0
3769,501.0
3770,645.0
3771,645.0
3772,646.0
3773,647.0
3774,647.0
3775,647.0
3776,648.0
3777,648.0
3778,648.0
3779,648.0
3780,647.0
3781,648.0
3782,648.0
3783,648.0
3784,648.0
3785,648.0
3786,648.0
3787,648.0
3788,648.0
3789,648.0
3790,648.0
3791,0.0
3792,0.0
3793,648.0
3794,648.0
3795,648.0
3796,648.0
3797,648.0
3798,648.0
3799,648.0
3800,648.0
3801,648.0
3802,648.0
3803,648.0
3804,647.0
3805,647.0
3806,647.0
3807,0.0
3808,0.0
3809,0.0
3810,0.0
3811,0.0
3812,648.0
3813,648.0
3814,648.0
3815,0.0
3816,0.0
3817,647.0
3818,648.0
3819,648.0
3820,648.0
3821,648.0
3822,648.0
3823,648.0
3824,648.0
3825,648.0
3826,648.0
3827,648.0
3828,648.0
3829,648.0
3830,0.0
3831,0.0
3832,0.0
3833,0.0
3834,0.0
3835,0.0
3836,0.0
3837,647.0
3838,648.0
3839,648.0
3840,648.0
3841,0.0
3842,0.0
3843,0.0
3844,0.0
3845,0.0
3846,648.0
3847,0.0
3848,0.0
3849,0.0
3850,648.0
3851,648.0
3852,648.0
3853,648.0
3854,0.0
3855,0.0
3856,0.0
3857,648.0
3858,648.0
3859,648.0
3860,648.0
3861,648.0
3862,0.0
3863,0.0
3864,0.0
3865,648.0
3866,648.0
3867,648.0
3868,648.0
3869,648.0
3870,648.0
3871,648.0
3872,648.0
3873,648.0
3874,648.0
3875,648.0
3876,0.0
3877,0.0
3878,0.0
3879,0.0
3880,0.0
3881,0.0
3882,0.0
3883,0.0
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,648.0
3889,648.0
3890,648.0
3891,648.0
3892,648.0
3893,648.0
3894,648.0
3895,648.0
3896,648.0
3897,648.0
3898,648.0
3899,648.0
3900,648.0
3901,648.0
3902,648.0
3903,648.0
3904,648.0
3905,648.0
3906,648.0
3907,648.0
3908,648.0
3909,648.0
3910,648.0
3911,648.0
3912,648.0
3913,648.0
3914,648.0
3915,648.0
3916,648.0
3917,648.0
3918,0.0
3919,0.0
3920,0.0
3921,0.0
3922,0.0
3923,0.0
3924,0.0
3925,0.0
3926,0.0
3927,0.0
3928,0.0
3929,0.0
3930,0.0
3931,0.0
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,0.0
